gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,pass_through_defined,active_days,activity_span_days,out_after_prior_day_in_tx,prior_day_in_fraction,betweenness,betweenness_pct,pagerank_pct,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,volume_pct,tx_pct,temporal_priority
100000004017410100,distributor,0.7342527789,59,0.7340568093,in_deg=2; out_deg=5; in=193650; out=1.33092e+06 KZT; tx=6/11; role_score=0.734; depth=3; truncated=0; is_seed=0,3,False,2,5,193650.0000000000,1330915.0000000000,6,11,0.0011229066,6.8727859540,False,True,9,31,0,0.0000000000,0.0000405871,0.5984974958,0.9579626335,0.5502363683,0.5874846139,0.7342527789,0.0000000000,0.7063370371,0.2657472211,0.9535666218,0.9499775684,0.0000000000
100000004019056100,peripheral,1.0000000000,12,0.2702999197,in_deg=1; out_deg=0; in=50000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,50000.0000000000,0.0000000000,1,0,0.0005376920,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8338523132,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4232839838,0.2626738448,0.0000000000
100000004019124100,consolidator,0.8535055908,16,0.4280073240,in_deg=3; out_deg=0; in=193000; out=0 KZT; tx=3/0; role_score=0.854; depth=0; truncated=0; is_seed=1,0,True,3,0,193000.0000000000,0.0000000000,3,0,0.0011947522,0.0000000000,False,True,3,5,0,0.0000000000,0.0000000000,0.0000000000,0.9637455516,0.8535055908,0.0000000000,0.0000000000,0.8535055908,0.0000000000,0.1464944092,0.6991924630,0.7243158367,0.0000000000
100000004021459100,peripheral,1.0000000000,66,0.0000000000,in_deg=0; out_deg=0; in=0; out=0 KZT; tx=0/0; observed_edges=0; depth=0; truncated=0; is_seed=1,0,True,0,0,0.0000000000,0.0000000000,0,0,0.0002840373,-1.0000000000,False,False,0,0,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
100000004030553100,peripheral,1.0000000000,8,0.2834757010,in_deg=1; out_deg=0; in=70000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,70000.0000000000,0.0000000000,1,0,0.0005276933,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8009341637,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4957379991,0.2626738448,0.0000000000
100000004035925100,peripheral,1.0000000000,67,0.4368166899,in_deg=1; out_deg=0; in=1.11159e+06; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,1111588.0000000000,0.0000000000,2,0,0.0004597217,0.0000000000,True,True,2,15,0,0.0000000000,0.0000000000,0.0000000000,0.7493327402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9342754598,0.6056527591,0.0000000000
100000004041163100,coordinator,0.6377494148,47,0.6793614728,in_deg=1; out_deg=2; in=50000; out=866000 KZT; tx=1/6; bet_pct=0.488; pr_pct=0.986; depth=0; truncated=0; is_seed=1,0,True,1,2,50000.0000000000,866000.0000000000,1,6,0.0020671341,17.3200000000,False,True,5,15,0,0.0000000000,0.0000233813,0.4883138564,0.9864323843,0.0000000000,0.3677923844,0.5933797630,0.0000000000,0.6377494148,0.3622505852,0.9208165096,0.8685509197,0.0000000000
100000004041294100,peripheral,1.0000000000,13,0.1929463296,in_deg=1; out_deg=0; in=17800; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,17800.0000000000,0.0000000000,2,0,0.0002992205,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3939056940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1720502467,0.6056527591,0.0000000000
100000004047887100,peripheral,1.0000000000,30,0.1267832959,in_deg=1; out_deg=0; in=30000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,30000.0000000000,0.0000000000,1,0,0.0002864658,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0789590747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.3021534320,0.2626738448,0.0000000000
100000004049912100,peripheral,1.0000000000,43,0.1409738670,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0003227658,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5593861210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000004058740100,peripheral,0.6345572681,22,0.1489029579,in_deg=1; out_deg=0; in=30000; out=0 KZT; tx=1/0; role_score=0.635; depth=1; truncated=0; is_seed=0,1,False,1,0,30000.0000000000,0.0000000000,1,0,0.0002902865,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2264234875,0.0000000000,0.0000000000,0.0000000000,0.3654427319,0.0000000000,0.6345572681,0.3021534320,0.2626738448,0.0000000000
100000004064431100,peripheral,0.7831554967,34,0.2357177766,in_deg=1; out_deg=1; in=26000; out=10000 KZT; tx=1/1; role_score=0.783; depth=3; truncated=0; is_seed=0,3,False,1,1,26000.0000000000,10000.0000000000,1,1,0.0002894822,0.3846153846,False,True,2,3,0,0.0000000000,0.0000009907,0.0809682805,0.2026245552,0.0000000000,0.1234630163,0.0000000000,0.2168445033,0.1174651629,0.7831554967,0.3445491252,0.6056527591,0.0000000000
100000004066370100,peripheral,1.0000000000,26,0.3431361799,in_deg=1; out_deg=0; in=65000; out=0 KZT; tx=2/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,65000.0000000000,0.0000000000,2,0,0.0005855735,0.0000000000,True,True,2,3,0,0.0000000000,0.0000000000,0.0000000000,0.8770017794,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4829519964,0.6056527591,0.0000000000
100000004066647100,peripheral,0.5869598066,43,0.1909294030,in_deg=1; out_deg=0; in=51000; out=0 KZT; tx=1/0; role_score=0.587; depth=3; truncated=0; is_seed=0,3,False,1,0,51000.0000000000,0.0000000000,1,0,0.0002926972,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2871441281,0.0000000000,0.0000000000,0.0000000000,0.4130401934,0.0000000000,0.5869598066,0.4338268282,0.2626738448,0.0000000000
100000004070318100,distributor,0.8301591279,0,0.8175001397,in_deg=4; out_deg=19; in=207247; out=551860 KZT; tx=6/37; role_score=0.830; depth=1; truncated=0; is_seed=0,1,False,4,19,207246.5500000000,551860.0000000000,6,37,0.0003123764,2.6628187538,False,True,17,31,11,0.2972972973,0.0020732651,0.9674457429,0.5051156584,0.5282874768,0.6962887517,0.8301591279,0.0000000000,0.8287467175,0.1698408721,0.9019739794,0.9883355765,0.2938294957
100000004070530100,peripheral,1.0000000000,30,0.0967136682,in_deg=1; out_deg=0; in=20000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,20000.0000000000,0.0000000000,1,0,0.0002856563,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0527135231,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1976222521,0.2626738448,0.0000000000
100000004071070100,terminal,0.6296021936,0,0.4565532205,in_deg=2; out_deg=1; in=41000; out=6000 KZT; tx=5/1; out/in=0.146; prev_day=1.000; depth=2; truncated=0; is_seed=0,2,False,2,1,41000.0000000000,6000.0000000000,5,1,0.0011824105,0.1463414634,False,True,6,17,1,1.0000000000,0.0000000000,0.0000000000,0.9624110320,0.6146116652,0.1174966613,0.0000000000,0.6296021936,0.0000000000,0.3703978064,0.4010767160,0.8476895469,0.8476895469
100000004071080100,consolidator,0.8501607187,0,0.7379682927,in_deg=9; out_deg=2; in=238600; out=46500 KZT; tx=16/5; role_score=0.850; depth=1; truncated=0; is_seed=0,1,False,9,2,238600.0000000000,46500.0000000000,16,5,0.0013620872,0.1948868399,False,True,12,19,4,0.8000000000,0.0000281369,0.5116861436,0.9686387900,0.8501607187,0.4112413641,0.3120578989,0.7529231411,0.6487719375,0.1498392813,0.7669358457,0.9645580978,0.7716464782
100000004071444100,peripheral,0.6632614634,0,0.4585778821,in_deg=1; out_deg=1; in=247350; out=100000 KZT; tx=1/1; role_score=0.663; depth=3; truncated=0; is_seed=0,3,False,1,1,247350.0000000000,100000.0000000000,1,1,0.0003058060,0.4042854255,False,True,2,2,0,0.0000000000,0.0000192202,0.2863105175,0.4544039146,0.0000000000,0.2303357642,0.0000000000,0.3089740521,0.3367385366,0.6632614634,0.7974427995,0.6056527591,0.0000000000
100000004076740100,coordinator,0.9027400724,59,0.7821977616,in_deg=3; out_deg=6; in=93250; out=125000 KZT; tx=5/10; bet_pct=0.896; pr_pct=0.919; depth=1; truncated=0; is_seed=0,1,False,3,6,93250.0000000000,125000.0000000000,5,10,0.0007363589,1.3404825737,False,True,12,27,1,0.1000000000,0.0004351604,0.8956594324,0.9192615658,0.5525334945,0.6340618396,0.6241994877,0.0000000000,0.9027400724,0.0972599276,0.7220726783,0.9394347241,0.0939434724
100000004077081100,distributor,0.6989913545,2,0.6640344336,in_deg=1; out_deg=4; in=140000; out=615000 KZT; tx=1/6; role_score=0.699; depth=3; truncated=0; is_seed=0,3,False,1,4,140000.0000000000,615000.0000000000,1,6,0.0002885370,4.3928571429,False,True,5,17,1,0.1666666667,0.0001159915,0.7654424040,0.1732651246,0.0000000000,0.3485591157,0.6989913545,0.0000000000,0.5877892202,0.3010086455,0.9015253477,0.8685509197,0.1447584866
100000004094958100,peripheral,0.7857211975,68,0.3266885264,in_deg=1; out_deg=1; in=39000; out=40000 KZT; tx=1/1; role_score=0.786; depth=1; truncated=0; is_seed=0,1,False,1,1,39000.0000000000,40000.0000000000,1,1,0.0003892422,1.0256410256,False,True,1,1,0,0.0000000000,0.0000001981,0.0091819699,0.6928380783,0.0000000000,0.2137788184,0.0000000000,0.0000000000,0.2142788025,0.7857211975,0.5148048452,0.6056527591,0.0000000000
100000004096559100,peripheral,0.6020701118,1,0.2808283351,in_deg=1; out_deg=0; in=46200; out=0 KZT; tx=1/0; role_score=0.602; depth=3; truncated=0; is_seed=0,3,False,1,0,46200.0000000000,0.0000000000,1,0,0.0009694177,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.9504003559,0.0000000000,0.0000000000,0.0000000000,0.3979298882,0.0000000000,0.6020701118,0.3954688201,0.2626738448,0.0000000000
100000004097972100,coordinator,0.5371737965,0,0.5322925959,in_deg=1; out_deg=2; in=118878; out=10000 KZT; tx=1/2; bet_pct=0.544; pr_pct=0.521; depth=3; truncated=0; is_seed=0,3,False,1,2,118878.0000000000,10000.0000000000,1,2,0.0003147950,0.0841198540,False,True,2,16,0,0.0000000000,0.0000384405,0.5442404007,0.5206850534,0.0000000000,0.2376967330,0.2951889209,0.4330986578,0.5371737965,0.4628262035,0.6202332885,0.7243158367,0.0000000000
100000004099450100,peripheral,0.6302508311,0,0.1661530802,in_deg=1; out_deg=0; in=31000; out=0 KZT; tx=1/0; role_score=0.630; depth=3; truncated=0; is_seed=0,3,False,1,0,31000.0000000000,0.0000000000,1,0,0.0002945613,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3227313167,0.0000000000,0.0000000000,0.0000000000,0.3697491689,0.0000000000,0.6302508311,0.3133692239,0.2626738448,0.0000000000
100000004105288100,consolidator,0.7978241160,2,0.3829354571,in_deg=2; out_deg=0; in=215000; out=0 KZT; tx=2/0; role_score=0.798; depth=1; truncated=0; is_seed=0,1,False,2,0,215000.0000000000,0.0000000000,2,0,0.0004603070,0.0000000000,False,True,2,2,0,0.0000000000,0.0000000000,0.0000000000,0.7497775801,0.7978241160,0.0000000000,0.0000000000,0.7978241160,0.0000000000,0.2021758840,0.7184836249,0.6056527591,0.0000000000
100000004107228100,peripheral,1.0000000000,2,0.0584336219,in_deg=1; out_deg=0; in=5000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,5000.0000000000,0.0000000000,1,0,0.0002871546,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1145462633,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0074024226,0.2626738448,0.0000000000
100000004114962100,consolidator,0.7800695074,10,0.3954123470,in_deg=2; out_deg=0; in=165000; out=0 KZT; tx=2/0; role_score=0.780; depth=3; truncated=0; is_seed=0,3,False,2,0,165000.0000000000,0.0000000000,2,0,0.0007067031,0.0000000000,False,True,2,2,0,0.0000000000,0.0000000000,0.0000000000,0.9125889680,0.7800695074,0.0000000000,0.0000000000,0.7800695074,0.0000000000,0.2199304926,0.6707043517,0.6056527591,0.0000000000
100000004130144100,terminal,0.5061952251,1,0.2668978377,in_deg=1; out_deg=0; in=200000; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,1,0,200000.0000000000,0.0000000000,1,0,0.0002954309,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3367437722,0.0000000000,0.0000000000,0.0000000000,0.5061952251,0.0000000000,0.4938047749,0.7079407806,0.2626738448,0.0000000000
100000004134060100,peripheral,0.5505439710,35,0.2603198107,in_deg=1; out_deg=0; in=88179; out=0 KZT; tx=1/0; role_score=0.551; depth=2; truncated=0; is_seed=0,2,False,1,0,88179.0000000000,0.0000000000,1,0,0.0003261956,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5691725979,0.0000000000,0.0000000000,0.0000000000,0.4494560290,0.0000000000,0.5505439710,0.5421713773,0.2626738448,0.0000000000
100000004135268100,transit,0.6605520511,55,0.5982735896,in_deg=2; out_deg=3; in=1.239e+06; out=1.0002e+06 KZT; tx=3/4; out/in=0.807; prev_day=0.500; depth=1; truncated=0; is_seed=0,1,False,2,3,1239000.0000000000,1000200.0000000000,3,4,0.0017408989,0.8072639225,False,True,4,4,2,0.5000000000,0.0000011889,0.0976627713,0.9788701068,0.6261710487,0.6605520511,0.5859750240,0.1724082168,0.3620249719,0.3394479489,0.9742036788,0.8685509197,0.4342754598
100000004140487100,distributor,0.7972884464,2,0.6721123020,in_deg=1; out_deg=10; in=24510; out=262600 KZT; tx=1/19; role_score=0.797; depth=3; truncated=0; is_seed=0,3,False,1,10,24510.0000000000,262600.0000000000,1,19,0.0002878670,10.7139942880,False,True,7,12,1,0.0526315789,0.0003253704,0.8806343907,0.1483540925,0.0000000000,0.2337355921,0.7972884464,0.0000000000,0.6609503012,0.2027115536,0.7691790040,0.9618663078,0.0506245425
100000004140994100,peripheral,0.6812481112,22,0.1001947247,in_deg=1; out_deg=0; in=18650; out=0 KZT; tx=1/0; role_score=0.681; depth=3; truncated=0; is_seed=0,3,False,1,0,18650.0000000000,0.0000000000,1,0,0.0002869268,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1020907473,0.0000000000,0.0000000000,0.0000000000,0.3187518888,0.0000000000,0.6812481112,0.1819201436,0.2626738448,0.0000000000
100000004144536100,consolidator,0.8850861287,34,0.4381320907,in_deg=4; out_deg=0; in=168000; out=0 KZT; tx=6/0; role_score=0.885; depth=1; truncated=0; is_seed=0,1,False,4,0,168000.0000000000,0.0000000000,6,0,0.0009620032,0.0000000000,False,True,5,16,0,0.0000000000,0.0000000000,0.0000000000,0.9486209964,0.8850861287,0.0000000000,0.0000000000,0.8850861287,0.0000000000,0.1149138713,0.6747420368,0.8476895469,0.0000000000
100000004150593100,distributor,0.8540766090,16,0.7422305990,in_deg=1; out_deg=11; in=57000; out=871165 KZT; tx=2/16; role_score=0.854; depth=2; truncated=0; is_seed=0,2,False,1,11,57000.0000000000,871165.0000000000,2,16,0.0003049554,15.2835964912,False,True,7,9,1,0.0625000000,0.0002216410,0.8439065109,0.4477313167,0.0000000000,0.3750767050,0.8540766090,0.0000000000,0.7250539526,0.1459233910,0.9217137730,0.9553611485,0.0597100718
100000004156082100,coordinator,0.9574268576,3,0.9465770912,in_deg=5; out_deg=26; in=377366; out=2.31956e+06 KZT; tx=7/29; bet_pct=0.966; pr_pct=0.938; depth=1; truncated=0; is_seed=0,1,False,5,26,377366.1100000000,2319556.0000000000,7,29,0.0008614700,6.1466992889,False,True,7,9,22,0.7586206897,0.0020400351,0.9657762938,0.9379448399,0.5449360980,0.7193932554,0.8807172074,0.0000000000,0.9574268576,0.0425731424,0.9813817856,0.9851951548,0.7473894278
100000004158362100,peripheral,0.7137352675,0,0.0962334747,in_deg=1; out_deg=0; in=12000; out=0 KZT; tx=1/0; role_score=0.714; depth=2; truncated=0; is_seed=0,2,False,1,0,12000.0000000000,0.0000000000,1,0,0.0002898109,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2177491103,0.0000000000,0.0000000000,0.0000000000,0.2862647325,0.0000000000,0.7137352675,0.0966801256,0.2626738448,0.0000000000
100000004159526100,coordinator,0.8023690507,40,0.7506872919,in_deg=4; out_deg=4; in=275037; out=68000 KZT; tx=4/6; bet_pct=0.745; pr_pct=0.935; depth=1; truncated=0; is_seed=0,1,False,4,4,275037.0000000000,68000.0000000000,4,6,0.0008468746,0.2472394623,False,True,7,27,1,0.1666666667,0.0000978845,0.7454090150,0.9352758007,0.6765639166,0.4730548855,0.4870317003,0.6790541568,0.8023690507,0.1976309493,0.7951996411,0.9042171377,0.1507028563
100000004160650100,distributor,0.8539265130,34,0.5807419274,in_deg=2; out_deg=10; in=75100; out=1.48983e+06 KZT; tx=4/40; role_score=0.854; depth=2; truncated=0; is_seed=0,2,False,2,10,75100.0000000000,1489827.0000000000,4,40,0.0003670565,19.8379094541,False,True,16,30,11,0.2750000000,0.0000053500,0.1911519199,0.6634786477,0.4543794701,0.5375455580,0.8539265130,0.0000000000,0.3328499382,0.1460734870,0.9549125168,0.9892328398,0.2720390310
100000004167082100,peripheral,1.0000000000,12,0.1695618228,in_deg=1; out_deg=0; in=13300; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,13300.0000000000,0.0000000000,1,0,0.0003827252,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6830516014,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1108120233,0.2626738448,0.0000000000
100000004174835100,peripheral,1.0000000000,69,0.0000000000,in_deg=0; out_deg=0; in=0; out=0 KZT; tx=0/0; observed_edges=0; depth=0; truncated=0; is_seed=1,0,True,0,0,0.0000000000,0.0000000000,0,0,0.0002840373,-1.0000000000,False,False,0,0,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
100000004177936100,peripheral,1.0000000000,8,0.1462452193,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0003351308,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.5945284698,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000004180097100,coordinator,0.8924858082,0,0.7614338930,in_deg=3; out_deg=3; in=104854; out=47800 KZT; tx=5/7; bet_pct=0.874; pr_pct=0.936; depth=1; truncated=0; is_seed=0,1,False,3,3,104854.0000000000,47800.0000000000,5,7,0.0008498069,0.4558719744,False,True,6,31,1,0.1428571429,0.0003136665,0.8739565943,0.9357206406,0.6300997280,0.4728582807,0.4556916427,0.4571398946,0.8924858082,0.1075141918,0.6543292956,0.9228353522,0.1318336217
100000004183610100,peripheral,0.5504255684,12,0.5731945734,in_deg=1; out_deg=1; in=22000; out=915000 KZT; tx=1/3; role_score=0.550; depth=3; truncated=0; is_seed=0,3,False,1,1,22000.0000000000,915000.0000000000,1,3,0.0003388283,41.5909090909,False,True,4,13,0,0.0000000000,0.0000196165,0.3823038397,0.6065391459,0.0000000000,0.2194137491,0.0000000000,0.0000000000,0.4495744316,0.5504255684,0.9221624047,0.7857783760,0.0000000000
100000004184158100,terminal,0.5085373225,0,0.2817905283,in_deg=1; out_deg=0; in=203805; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,203805.0000000000,0.0000000000,1,0,0.0003019737,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4259341637,0.0000000000,0.0000000000,0.0000000000,0.5085373225,0.0000000000,0.4914626775,0.7139973082,0.2626738448,0.0000000000
100000004185681100,peripheral,0.7238591720,2,0.1800752905,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=0.724; depth=3; truncated=0; is_seed=0,3,False,1,0,10000.0000000000,0.0000000000,1,0,0.0005321239,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8200622776,0.0000000000,0.0000000000,0.0000000000,0.2761408280,0.0000000000,0.7238591720,0.0706594886,0.2626738448,0.0000000000
100000004186824100,terminal,0.8905601605,16,0.4986922630,in_deg=2; out_deg=1; in=451700; out=7000 KZT; tx=7/1; out/in=0.0155; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,2,1,451700.0000000000,7000.0000000000,7,1,0.0003797562,0.0154970113,False,True,7,16,0,0.0000000000,0.0000021796,0.1510851419,0.6786032028,0.7538153521,0.0987720713,0.0000000000,0.8905601605,0.3093405602,0.1094398395,0.8463436519,0.8829071332,0.0000000000
100000004188160100,coordinator,0.7816418155,16,0.7548742949,in_deg=2; out_deg=5; in=87862; out=133846 KZT; tx=5/6; bet_pct=0.974; pr_pct=0.333; depth=1; truncated=0; is_seed=0,1,False,2,5,87862.0000000000,133846.0000000000,5,6,0.0002952182,1.5233661879,False,True,8,27,3,0.5000000000,0.0024601048,0.9741235392,0.3325177936,0.5123526745,0.6103141772,0.6053931659,0.0000000000,0.7816418155,0.2183581845,0.7247644684,0.9143113504,0.4571556752
100000004192107100,peripheral,0.6523118767,2,0.1577645759,in_deg=1; out_deg=0; in=25000; out=0 KZT; tx=1/0; role_score=0.652; depth=2; truncated=0; is_seed=0,2,False,1,0,25000.0000000000,0.0000000000,1,0,0.0002976759,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3658807829,0.0000000000,0.0000000000,0.0000000000,0.3476881233,0.0000000000,0.6523118767,0.2539255271,0.2626738448,0.0000000000
100000004192865100,peripheral,0.5686763373,27,0.2898991167,in_deg=1; out_deg=0; in=66666; out=0 KZT; tx=1/0; role_score=0.569; depth=2; truncated=0; is_seed=0,2,False,1,0,66666.0000000000,0.0000000000,1,0,0.0005524053,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8560943060,0.0000000000,0.0000000000,0.0000000000,0.4313236627,0.0000000000,0.5686763373,0.4883355765,0.2626738448,0.0000000000
100000004193835100,peripheral,0.6348510492,16,0.3830006755,in_deg=1; out_deg=1; in=47000; out=5000 KZT; tx=1/1; role_score=0.635; depth=0; truncated=0; is_seed=1,0,True,1,1,47000.0000000000,5000.0000000000,1,1,0.0004671327,0.1063829787,False,True,1,1,0,0.0000000000,0.0000066775,0.1978297162,0.7555604982,0.0000000000,0.1249279539,0.0000000000,0.0000000000,0.3651489508,0.6348510492,0.4383131449,0.6056527591,0.0000000000
100000004200745100,peripheral,1.0000000000,7,0.4058474938,in_deg=1; out_deg=0; in=130000; out=0 KZT; tx=4/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,130000.0000000000,0.0000000000,4,0,0.0005971668,0.0000000000,True,True,4,21,0,0.0000000000,0.0000000000,0.0000000000,0.8827846975,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.6222521310,0.7857783760,0.0000000000
100000004206046100,peripheral,0.7155485041,16,0.0685549560,in_deg=1; out_deg=0; in=11075; out=0 KZT; tx=1/0; role_score=0.716; depth=1; truncated=0; is_seed=0,1,False,1,0,11075.0000000000,0.0000000000,1,0,0.0002852202,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0407028470,0.0000000000,0.0000000000,0.0000000000,0.2844514959,0.0000000000,0.7155485041,0.0921938089,0.2626738448,0.0000000000
100000004209339100,coordinator,0.5896487845,11,0.6664596547,in_deg=1; out_deg=2; in=138500; out=238500 KZT; tx=6/11; bet_pct=0.443; pr_pct=0.931; depth=2; truncated=0; is_seed=0,2,False,1,2,138500.0000000000,238500.0000000000,6,11,0.0008126845,1.7220216606,False,True,11,26,3,0.2727272727,0.0000210036,0.4432387312,0.9312722420,0.0000000000,0.5607281007,0.5733669549,0.0000000000,0.5896487845,0.4103512155,0.8129205922,0.9499775684,0.2590847914
100000004213658100,peripheral,0.6492142641,22,0.1345716456,in_deg=1; out_deg=0; in=25347; out=0 KZT; tx=1/0; role_score=0.649; depth=1; truncated=0; is_seed=0,1,False,1,0,25347.0000000000,0.0000000000,1,0,0.0002893173,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1981761566,0.0000000000,0.0000000000,0.0000000000,0.3507857359,0.0000000000,0.6492142641,0.2617765814,0.2626738448,0.0000000000
100000004217419100,terminal,0.7441556868,8,0.5300155924,in_deg=2; out_deg=1; in=118200; out=7700 KZT; tx=3/1; out/in=0.0651; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,2,1,118200.0000000000,7700.0000000000,3,1,0.0005805439,0.0651438240,False,True,3,4,0,0.0000000000,0.0000194184,0.3606010017,0.8747775801,0.6633423995,0.1030471075,0.0000000000,0.7441556868,0.5148539752,0.2558443132,0.6188873934,0.7857783760,0.0000000000
100000004218576100,peripheral,0.6468721668,22,0.1366288104,in_deg=1; out_deg=0; in=26144; out=0 KZT; tx=1/0; role_score=0.647; depth=1; truncated=0; is_seed=0,1,False,1,0,26144.0000000000,0.0000000000,1,0,0.0002894833,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2032918149,0.0000000000,0.0000000000,0.0000000000,0.3531278332,0.0000000000,0.6468721668,0.2669358457,0.2626738448,0.0000000000
100000004221668100,consolidator,0.7613165393,46,0.6187491358,in_deg=4; out_deg=3; in=1.1283e+06; out=731440 KZT; tx=8/10; role_score=0.761; depth=2; truncated=0; is_seed=0,2,False,4,3,1128300.0000000000,731440.0000000000,8,10,0.0032208959,0.6482673048,False,True,13,26,2,0.2000000000,0.0000045574,0.1869782972,0.9979982206,0.7613165393,0.6602182502,0.5667627281,0.3408108051,0.4302842742,0.2386834607,0.9647824136,0.9553611485,0.1910722297
100000004222274100,peripheral,1.0000000000,0,0.2000833750,in_deg=1; out_deg=0; in=15500; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,15500.0000000000,0.0000000000,1,0,0.0005421489,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8383007117,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1397487663,0.2626738448,0.0000000000
